,Site1,Site2,Site3,Site4,Site5,Site6,Site7,Site8,Site9,Site10
175,425.5,269.1388888888889,336.30555555555554,443.52777777777777,750.25,783.9722222222222,902.9444444444445,1720.9722222222222,589.0833333333334,751.9444444444445
176,511.52777777777777,332.44444444444446,414.6111111111111,470.0,1046.9166666666667,676.1388888888889,678.3888888888889,1097.9444444444443,542.75,880.8333333333334
177,1112.6666666666667,582.25,659.75,513.7222222222222,731.1666666666666,476.1666666666667,573.9444444444445,1825.25,1202.5555555555557,1101.5555555555557
178,313.4166666666667,254.30555555555554,245.72222222222223,118.30555555555556,147.27777777777777,113.02777777777777,138.77777777777777,1020.1666666666666,516.6944444444445,421.1666666666667
179,1579.611111111111,1163.8333333333333,1220.5277777777778,656.0833333333334,736.25,334.1666666666667,283.1111111111111,1691.4444444444443,1575.4166666666667,1429.888888888889
180,614.0277777777778,982.0555555555555,924.25,531.9166666666666,670.8888888888889,724.6388888888889,578.5,1173.8055555555557,751.4722222222222,727.3333333333334
181,862.6111111111111,1174.8333333333333,981.4444444444445,791.5833333333334,1057.9444444444443,976.5,993.5,1005.0555555555555,1100.8333333333333,968.0277777777778
182,789.8055555555555,1245.4166666666667,1542.5277777777778,539.0,717.8055555555555,518.0555555555555,340.47222222222223,1133.25,884.0555555555555,1266.75
183,832.1111111111111,619.1666666666666,932.25,510.75,787.25,553.1666666666666,461.6666666666667,891.25,752.0833333333334,1570.0555555555557
184,976.4444444444445,1149.4444444444443,1097.4722222222222,764.1666666666666,1060.7777777777778,699.3888888888889,664.75,1272.4444444444443,1002.8333333333334,1639.361111111111
185,2341.1388888888887,2314.6666666666665,2198.3888888888887,1240.7222222222222,1691.5833333333333,918.6944444444445,811.2777777777778,1730.611111111111,2137.1944444444443,1849.0833333333333
186,1635.7777777777778,965.9444444444445,691.5833333333334,418.30555555555554,1056.9722222222222,293.52777777777777,284.5833333333333,2146.4444444444443,1325.5277777777778,1572.861111111111
187,1294.2777777777778,904.3611111111111,747.0833333333334,187.27777777777777,751.6944444444445,208.11111111111111,234.94444444444446,2405.6388888888887,1647.5277777777778,1658.111111111111
188,1612.25,557.1666666666666,1118.75,513.8611111111111,1157.4722222222222,1042.1666666666667,639.8333333333334,2286.6944444444443,852.6666666666666,1270.0555555555557
